Geo_Name,Geo_Code,Mid_Year_Ending,Gender,Age,Population_Estimate
Northern Ireland,N92000002,2013,Males,62,9251
Northern Ireland,N92000002,2013,Males,63,9192
Northern Ireland,N92000002,2013,Males,64,9054
Northern Ireland,N92000002,2013,Males,65,8917
Northern Ireland,N92000002,2013,Males,66,8805
Northern Ireland,N92000002,2013,Males,67,8204
Northern Ireland,N92000002,2013,Males,68,8067
Northern Ireland,N92000002,2013,Males,69,8036
Northern Ireland,N92000002,2013,Males,70,7632
Northern Ireland,N92000002,2013,Males,71,6766
Northern Ireland,N92000002,2013,Males,72,6008
Northern Ireland,N92000002,2013,Males,73,5736
Northern Ireland,N92000002,2013,Males,74,5711
Northern Ireland,N92000002,2013,Males,75,5368
Northern Ireland,N92000002,2013,Males,76,5135
Northern Ireland,N92000002,2013,Males,77,4644
Northern Ireland,N92000002,2013,Males,78,4335
Northern Ireland,N92000002,2013,Males,79,3967
Northern Ireland,N92000002,2013,Males,80,3649
Northern Ireland,N92000002,2013,Males,81,3339
Northern Ireland,N92000002,2013,Males,82,3089
Northern Ireland,N92000002,2013,Males,83,2636
Northern Ireland,N92000002,2013,Males,84,2349
Northern Ireland,N92000002,2013,Males,85,1999
Northern Ireland,N92000002,2013,Males,86,1789
Northern Ireland,N92000002,2013,Males,87,1456
Northern Ireland,N92000002,2013,Males,88,1259
Northern Ireland,N92000002,2013,Males,89,1042
Northern Ireland,N92000002,2013,Males,90,3030
Northern Ireland,N92000002,2014,All persons,0,24255
Northern Ireland,N92000002,2014,All persons,1,24835
Northern Ireland,N92000002,2014,All persons,2,25730
Northern Ireland,N92000002,2014,All persons,3,25612
Northern Ireland,N92000002,2014,All persons,4,25349
Northern Ireland,N92000002,2014,All persons,5,25692
Northern Ireland,N92000002,2014,All persons,6,25658
Northern Ireland,N92000002,2014,All persons,7,24450
Northern Ireland,N92000002,2014,All persons,8,23344
Northern Ireland,N92000002,2014,All persons,9,22706
Northern Ireland,N92000002,2014,All persons,10,22481
Northern Ireland,N92000002,2014,All persons,11,21951
Northern Ireland,N92000002,2014,All persons,12,22058
Northern Ireland,N92000002,2014,All persons,13,22297
Northern Ireland,N92000002,2014,All persons,14,23162
Northern Ireland,N92000002,2014,All persons,15,24203
Northern Ireland,N92000002,2014,All persons,16,24509
Northern Ireland,N92000002,2014,All persons,17,24869
Northern Ireland,N92000002,2014,All persons,18,24689
Northern Ireland,N92000002,2014,All persons,19,23738
Northern Ireland,N92000002,2014,All persons,20,23992
Northern Ireland,N92000002,2014,All persons,21,23676
Northern Ireland,N92000002,2014,All persons,22,24508
Northern Ireland,N92000002,2014,All persons,23,24672
Northern Ireland,N92000002,2014,All persons,24,24689
Northern Ireland,N92000002,2014,All persons,25,24555
Northern Ireland,N92000002,2014,All persons,26,24851
Northern Ireland,N92000002,2014,All persons,27,25001
Northern Ireland,N92000002,2014,All persons,28,25033
Northern Ireland,N92000002,2014,All persons,29,24942
Northern Ireland,N92000002,2014,All persons,30,24651
Northern Ireland,N92000002,2014,All persons,31,24415
Northern Ireland,N92000002,2014,All persons,32,24402
Northern Ireland,N92000002,2014,All persons,33,24921
Northern Ireland,N92000002,2014,All persons,34,25028
Northern Ireland,N92000002,2014,All persons,35,23841
Northern Ireland,N92000002,2014,All persons,36,22907
Northern Ireland,N92000002,2014,All persons,37,22646
Northern Ireland,N92000002,2014,All persons,38,22746
Northern Ireland,N92000002,2014,All persons,39,23334
Northern Ireland,N92000002,2014,All persons,40,24022
Northern Ireland,N92000002,2014,All persons,41,24863
Northern Ireland,N92000002,2014,All persons,42,25217
Northern Ireland,N92000002,2014,All persons,43,25776
Northern Ireland,N92000002,2014,All persons,44,25750
Northern Ireland,N92000002,2014,All persons,45,26091
Northern Ireland,N92000002,2014,All persons,46,26577
Northern Ireland,N92000002,2014,All persons,47,26516
Northern Ireland,N92000002,2014,All persons,48,26563
Northern Ireland,N92000002,2014,All persons,49,27009
Northern Ireland,N92000002,2014,All persons,50,26561
Northern Ireland,N92000002,2014,All persons,51,25937
Northern Ireland,N92000002,2014,All persons,52,25252
Northern Ireland,N92000002,2014,All persons,53,24870
Northern Ireland,N92000002,2014,All persons,54,23865
Northern Ireland,N92000002,2014,All persons,55,23194
Northern Ireland,N92000002,2014,All persons,56,22823
Northern Ireland,N92000002,2014,All persons,57,21900
Northern Ireland,N92000002,2014,All persons,58,21030
Northern Ireland,N92000002,2014,All persons,59,20044
Northern Ireland,N92000002,2014,All persons,60,19675
Northern Ireland,N92000002,2014,All persons,61,19217
Northern Ireland,N92000002,2014,All persons,62,18446
Northern Ireland,N92000002,2014,All persons,63,18496
Northern Ireland,N92000002,2014,All persons,64,18490
Northern Ireland,N92000002,2014,All persons,65,18228
Northern Ireland,N92000002,2014,All persons,66,18199
Northern Ireland,N92000002,2014,All persons,67,18166
Northern Ireland,N92000002,2014,All persons,68,16803
Northern Ireland,N92000002,2014,All persons,69,16575
Northern Ireland,N92000002,2014,All persons,70,16417
Northern Ireland,N92000002,2014,All persons,71,15752
Northern Ireland,N92000002,2014,All persons,72,13998
Northern Ireland,N92000002,2014,All persons,73,12598
Northern Ireland,N92000002,2014,All persons,74,12138
Northern Ireland,N92000002,2014,All persons,75,12155
Northern Ireland,N92000002,2014,All persons,76,11392
Northern Ireland,N92000002,2014,All persons,77,10958
Northern Ireland,N92000002,2014,All persons,78,10164
Northern Ireland,N92000002,2014,All persons,79,9525
Northern Ireland,N92000002,2014,All persons,80,8717
Northern Ireland,N92000002,2014,All persons,81,8377
Northern Ireland,N92000002,2014,All persons,82,7710
Northern Ireland,N92000002,2014,All persons,83,7164
Northern Ireland,N92000002,2014,All persons,84,6436
Northern Ireland,N92000002,2014,All persons,85,5798
Northern Ireland,N92000002,2014,All persons,86,5031
Northern Ireland,N92000002,2014,All persons,87,4515
Northern Ireland,N92000002,2014,All persons,88,3817
Northern Ireland,N92000002,2014,All persons,89,3245
Northern Ireland,N92000002,2014,All persons,90,12038
Northern Ireland,N92000002,2014,Females,0,11815
Northern Ireland,N92000002,2014,Females,1,12184
Northern Ireland,N92000002,2014,Females,2,12556
Northern Ireland,N92000002,2014,Females,3,12586
Northern Ireland,N92000002,2014,Females,4,12427
Northern Ireland,N92000002,2014,Females,5,12508
Northern Ireland,N92000002,2014,Females,6,12538
Northern Ireland,N92000002,2014,Females,7,11882
Northern Ireland,N92000002,2014,Females,8,11377
Northern Ireland,N92000002,2014,Females,9,10988
Northern Ireland,N92000002,2014,Females,10,10883
Northern Ireland,N92000002,2014,Females,11,10740
Northern Ireland,N92000002,2014,Females,12,10789
Northern Ireland,N92000002,2014,Females,13,10887
Northern Ireland,N92000002,2014,Females,14,11127
Northern Ireland,N92000002,2014,Females,15,11822
Northern Ireland,N92000002,2014,Females,16,11943
Northern Ireland,N92000002,2014,Females,17,12213
Northern Ireland,N92000002,2014,Females,18,11974
Northern Ireland,N92000002,2014,Females,19,11308
Northern Ireland,N92000002,2014,Females,20,11569
Northern Ireland,N92000002,2014,Females,21,11564
Northern Ireland,N92000002,2014,Females,22,12131
Northern Ireland,N92000002,2014,Females,23,12295
Northern Ireland,N92000002,2014,Females,24,12323
Northern Ireland,N92000002,2014,Females,25,12282
Northern Ireland,N92000002,2014,Females,26,12544
Northern Ireland,N92000002,2014,Females,27,12601
Northern Ireland,N92000002,2014,Females,28,12756
Northern Ireland,N92000002,2014,Females,29,12666
Northern Ireland,N92000002,2014,Females,30,12599
Northern Ireland,N92000002,2014,Females,31,12505
Northern Ireland,N92000002,2014,Females,32,12517
Northern Ireland,N92000002,2014,Females,33,12767
Northern Ireland,N92000002,2014,Females,34,12855
Northern Ireland,N92000002,2014,Females,35,12446
Northern Ireland,N92000002,2014,Females,36,11802
Northern Ireland,N92000002,2014,Females,37,11638
Northern Ireland,N92000002,2014,Females,38,11704
Northern Ireland,N92000002,2014,Females,39,11912
Northern Ireland,N92000002,2014,Females,40,12356
Northern Ireland,N92000002,2014,Females,41,12686
Northern Ireland,N92000002,2014,Females,42,12823
Northern Ireland,N92000002,2014,Females,43,13266
Northern Ireland,N92000002,2014,Females,44,13220
Northern Ireland,N92000002,2014,Females,45,13384
Northern Ireland,N92000002,2014,Females,46,13518
Northern Ireland,N92000002,2014,Females,47,13546
Northern Ireland,N92000002,2014,Females,48,13494
Northern Ireland,N92000002,2014,Females,49,13795
Northern Ireland,N92000002,2014,Females,50,13468
Northern Ireland,N92000002,2014,Females,51,12983
Northern Ireland,N92000002,2014,Females,52,12878
Northern Ireland,N92000002,2014,Females,53,12615
Northern Ireland,N92000002,2014,Females,54,12178
Northern Ireland,N92000002,2014,Females,55,11719
Northern Ireland,N92000002,2014,Females,56,11524
Northern Ireland,N92000002,2014,Females,57,11107
Northern Ireland,N92000002,2014,Females,58,10555
Northern Ireland,N92000002,2014,Females,59,9965
Northern Ireland,N92000002,2014,Females,60,9746
Northern Ireland,N92000002,2014,Females,61,9669
Northern Ireland,N92000002,2014,Females,62,9281
Northern Ireland,N92000002,2014,Females,63,9307
Northern Ireland,N92000002,2014,Females,64,9427
Northern Ireland,N92000002,2014,Females,65,9313
Northern Ireland,N92000002,2014,Females,66,9403
Northern Ireland,N92000002,2014,Females,67,9477
Northern Ireland,N92000002,2014,Females,68,8727
Northern Ireland,N92000002,2014,Females,69,8658
Northern Ireland,N92000002,2014,Females,70,8561
Northern Ireland,N92000002,2014,Females,71,8285
Northern Ireland,N92000002,2014,Females,72,7396
Northern Ireland,N92000002,2014,Females,73,6735
Northern Ireland,N92000002,2014,Females,74,6566
Northern Ireland,N92000002,2014,Females,75,6594
Northern Ireland,N92000002,2014,Females,76,6191
Northern Ireland,N92000002,2014,Females,77,6022
Northern Ireland,N92000002,2014,Females,78,5718
Northern Ireland,N92000002,2014,Females,79,5380
Northern Ireland,N92000002,2014,Females,80,4969
Northern Ireland,N92000002,2014,Females,81,4935
Northern Ireland,N92000002,2014,Females,82,4591
Northern Ireland,N92000002,2014,Females,83,4338
Northern Ireland,N92000002,2014,Females,84,4018
Northern Ireland,N92000002,2014,Females,85,3679
Northern Ireland,N92000002,2014,Females,86,3220
Northern Ireland,N92000002,2014,Females,87,2941
Northern Ireland,N92000002,2014,Females,88,2577
Northern Ireland,N92000002,2014,Females,89,2189
Northern Ireland,N92000002,2014,Females,90,8771
Northern Ireland,N92000002,2014,Males,0,12440
Northern Ireland,N92000002,2014,Males,1,12651
Northern Ireland,N92000002,2014,Males,2,13174
Northern Ireland,N92000002,2014,Males,3,13026
Northern Ireland,N92000002,2014,Males,4,12922
Northern Ireland,N92000002,2014,Males,5,13184
Northern Ireland,N92000002,2014,Males,6,13120
Northern Ireland,N92000002,2014,Males,7,12568
Northern Ireland,N92000002,2014,Males,8,11967
Northern Ireland,N92000002,2014,Males,9,11718
Northern Ireland,N92000002,2014,Males,10,11598
Northern Ireland,N92000002,2014,Males,11,11211
Northern Ireland,N92000002,2014,Males,12,11269
Northern Ireland,N92000002,2014,Males,13,11410
Northern Ireland,N92000002,2014,Males,14,12035
Northern Ireland,N92000002,2014,Males,15,12381
Northern Ireland,N92000002,2014,Males,16,12566
Northern Ireland,N92000002,2014,Males,17,12656
Northern Ireland,N92000002,2014,Males,18,12715
Northern Ireland,N92000002,2014,Males,19,12430
Northern Ireland,N92000002,2014,Males,20,12423
Northern Ireland,N92000002,2014,Males,21,12112
Northern Ireland,N92000002,2014,Males,22,12377
Northern Ireland,N92000002,2014,Males,23,12377
Northern Ireland,N92000002,2014,Males,24,12366
Northern Ireland,N92000002,2014,Males,25,12273
Northern Ireland,N92000002,2014,Males,26,12307
Northern Ireland,N92000002,2014,Males,27,12400
Northern Ireland,N92000002,2014,Males,28,12277
Northern Ireland,N92000002,2014,Males,29,12276
Northern Ireland,N92000002,2014,Males,30,12052
Northern Ireland,N92000002,2014,Males,31,11910
Northern Ireland,N92000002,2014,Males,32,11885
Northern Ireland,N92000002,2014,Males,33,12154
Northern Ireland,N92000002,2014,Males,34,12173
Northern Ireland,N92000002,2014,Males,35,11395
Northern Ireland,N92000002,2014,Males,36,11105
Northern Ireland,N92000002,2014,Males,37,11008
Northern Ireland,N92000002,2014,Males,38,11042
Northern Ireland,N92000002,2014,Males,39,11422
Northern Ireland,N92000002,2014,Males,40,11666
Northern Ireland,N92000002,2014,Males,41,12177
Northern Ireland,N92000002,2014,Males,42,12394
Northern Ireland,N92000002,2014,Males,43,12510
Northern Ireland,N92000002,2014,Males,44,12530
Northern Ireland,N92000002,2014,Males,45,12707
Northern Ireland,N92000002,2014,Males,46,13059
Northern Ireland,N92000002,2014,Males,47,12970
Northern Ireland,N92000002,2014,Males,48,13069
Northern Ireland,N92000002,2014,Males,49,13214
Northern Ireland,N92000002,2014,Males,50,13093
Northern Ireland,N92000002,2014,Males,51,12954
Northern Ireland,N92000002,2014,Males,52,12374
Northern Ireland,N92000002,2014,Males,53,12255
Northern Ireland,N92000002,2014,Males,54,11687
Northern Ireland,N92000002,2014,Males,55,11475
Northern Ireland,N92000002,2014,Males,56,11299
Northern Ireland,N92000002,2014,Males,57,10793
Northern Ireland,N92000002,2014,Males,58,10475
Northern Ireland,N92000002,2014,Males,59,10079
Northern Ireland,N92000002,2014,Males,60,9929
Northern Ireland,N92000002,2014,Males,61,9548
Northern Ireland,N92000002,2014,Males,62,9165
Northern Ireland,N92000002,2014,Males,63,9189
Northern Ireland,N92000002,2014,Males,64,9063
Northern Ireland,N92000002,2014,Males,65,8915
Northern Ireland,N92000002,2014,Males,66,8796
Northern Ireland,N92000002,2014,Males,67,8689
Northern Ireland,N92000002,2014,Males,68,8076
Northern Ireland,N92000002,2014,Males,69,7917
Northern Ireland,N92000002,2014,Males,70,7856
Northern Ireland,N92000002,2014,Males,71,7467
Northern Ireland,N92000002,2014,Males,72,6602
Northern Ireland,N92000002,2014,Males,73,5863
Northern Ireland,N92000002,2014,Males,74,5572
Northern Ireland,N92000002,2014,Males,75,5561
Northern Ireland,N92000002,2014,Males,76,5201
Northern Ireland,N92000002,2014,Males,77,4936
Northern Ireland,N92000002,2014,Males,78,4446
Northern Ireland,N92000002,2014,Males,79,4145
Northern Ireland,N92000002,2014,Males,80,3748
Northern Ireland,N92000002,2014,Males,81,3442
Northern Ireland,N92000002,2014,Males,82,3119
Northern Ireland,N92000002,2014,Males,83,2826
Northern Ireland,N92000002,2014,Males,84,2418
Northern Ireland,N92000002,2014,Males,85,2119
Northern Ireland,N92000002,2014,Males,86,1811
Northern Ireland,N92000002,2014,Males,87,1574
Northern Ireland,N92000002,2014,Males,88,1240
Northern Ireland,N92000002,2014,Males,89,1056
Northern Ireland,N92000002,2014,Males,90,3267
Northern Ireland,N92000002,2015,All persons,0,24249
Northern Ireland,N92000002,2015,All persons,1,24485
Northern Ireland,N92000002,2015,All persons,2,25018
Northern Ireland,N92000002,2015,All persons,3,25855
Northern Ireland,N92000002,2015,All persons,4,25709
Northern Ireland,N92000002,2015,All persons,5,25414
Northern Ireland,N92000002,2015,All persons,6,25729
Northern Ireland,N92000002,2015,All persons,7,25752
Northern Ireland,N92000002,2015,All persons,8,24536
Northern Ireland,N92000002,2015,All persons,9,23393
Northern Ireland,N92000002,2015,All persons,10,22775
Northern Ireland,N92000002,2015,All persons,11,22543
Northern Ireland,N92000002,2015,All persons,12,22056
Northern Ireland,N92000002,2015,All persons,13,22130
Northern Ireland,N92000002,2015,All persons,14,22357
Northern Ireland,N92000002,2015,All persons,15,23199
Northern Ireland,N92000002,2015,All persons,16,24271
Northern Ireland,N92000002,2015,All persons,17,24562
Northern Ireland,N92000002,2015,All persons,18,24973
Northern Ireland,N92000002,2015,All persons,19,23605
Northern Ireland,N92000002,2015,All persons,20,23460
Northern Ireland,N92000002,2015,All persons,21,23826
Northern Ireland,N92000002,2015,All persons,22,23838
Northern Ireland,N92000002,2015,All persons,23,24637
Northern Ireland,N92000002,2015,All persons,24,24781
Northern Ireland,N92000002,2015,All persons,25,24588
Northern Ireland,N92000002,2015,All persons,26,24606
Northern Ireland,N92000002,2015,All persons,27,24945
Northern Ireland,N92000002,2015,All persons,28,25012
Northern Ireland,N92000002,2015,All persons,29,25174
Northern Ireland,N92000002,2015,All persons,30,25024
Northern Ireland,N92000002,2015,All persons,31,24700
Northern Ireland,N92000002,2015,All persons,32,24444
Northern Ireland,N92000002,2015,All persons,33,24450
Northern Ireland,N92000002,2015,All persons,34,25012
Northern Ireland,N92000002,2015,All persons,35,24963
Northern Ireland,N92000002,2015,All persons,36,23892
Northern Ireland,N92000002,2015,All persons,37,22878
Northern Ireland,N92000002,2015,All persons,38,22707
Northern Ireland,N92000002,2015,All persons,39,22768
Northern Ireland,N92000002,2015,All persons,40,23313
Northern Ireland,N92000002,2015,All persons,41,23960
Northern Ireland,N92000002,2015,All persons,42,24882
Northern Ireland,N92000002,2015,All persons,43,25251
Northern Ireland,N92000002,2015,All persons,44,25797
Northern Ireland,N92000002,2015,All persons,45,25778
Northern Ireland,N92000002,2015,All persons,46,26074
Northern Ireland,N92000002,2015,All persons,47,26585
Northern Ireland,N92000002,2015,All persons,48,26497
Northern Ireland,N92000002,2015,All persons,49,26534
Northern Ireland,N92000002,2015,All persons,50,26967
Northern Ireland,N92000002,2015,All persons,51,26501
Northern Ireland,N92000002,2015,All persons,52,25879
Northern Ireland,N92000002,2015,All persons,53,25218
Northern Ireland,N92000002,2015,All persons,54,24822
Northern Ireland,N92000002,2015,All persons,55,23800
Northern Ireland,N92000002,2015,All persons,56,23108
Northern Ireland,N92000002,2015,All persons,57,22757
Northern Ireland,N92000002,2015,All persons,58,21792
Northern Ireland,N92000002,2015,All persons,59,20888
Northern Ireland,N92000002,2015,All persons,60,19880
Northern Ireland,N92000002,2015,All persons,61,19510
Northern Ireland,N92000002,2015,All persons,62,19037
Northern Ireland,N92000002,2015,All persons,63,18318
Northern Ireland,N92000002,2015,All persons,64,18333
Northern Ireland,N92000002,2015,All persons,65,18297
Northern Ireland,N92000002,2015,All persons,66,18048
Northern Ireland,N92000002,2015,All persons,67,17984
Northern Ireland,N92000002,2015,All persons,68,17932
Northern Ireland,N92000002,2015,All persons,69,16552
Northern Ireland,N92000002,2015,All persons,70,16285
Northern Ireland,N92000002,2015,All persons,71,16116
Northern Ireland,N92000002,2015,All persons,72,15449
Northern Ireland,N92000002,2015,All persons,73,13706
Northern Ireland,N92000002,2015,All persons,74,12250
Northern Ireland,N92000002,2015,All persons,75,11769
Northern Ireland,N92000002,2015,All persons,76,11760
Northern Ireland,N92000002,2015,All persons,77,10974
Northern Ireland,N92000002,2015,All persons,78,10582
Northern Ireland,N92000002,2015,All persons,79,9726
Northern Ireland,N92000002,2015,All persons,80,9048
Northern Ireland,N92000002,2015,All persons,81,8225
Northern Ireland,N92000002,2015,All persons,82,7868
Northern Ireland,N92000002,2015,All persons,83,7195
Northern Ireland,N92000002,2015,All persons,84,6598
Northern Ireland,N92000002,2015,All persons,85,5921
Northern Ireland,N92000002,2015,All persons,86,5281
Northern Ireland,N92000002,2015,All persons,87,4484
Northern Ireland,N92000002,2015,All persons,88,4019
Northern Ireland,N92000002,2015,All persons,89,3314
Northern Ireland,N92000002,2015,All persons,90,12441
Northern Ireland,N92000002,2015,Females,0,11856
Northern Ireland,N92000002,2015,Females,1,11937
Northern Ireland,N92000002,2015,Females,2,12295
Northern Ireland,N92000002,2015,Females,3,12607
Northern Ireland,N92000002,2015,Females,4,12642
Northern Ireland,N92000002,2015,Females,5,12457
Northern Ireland,N92000002,2015,Females,6,12506
Northern Ireland,N92000002,2015,Females,7,12575
Northern Ireland,N92000002,2015,Females,8,11922
Northern Ireland,N92000002,2015,Females,9,11385
Northern Ireland,N92000002,2015,Females,10,11023
Northern Ireland,N92000002,2015,Females,11,10921
Northern Ireland,N92000002,2015,Females,12,10803
Northern Ireland,N92000002,2015,Females,13,10811
Northern Ireland,N92000002,2015,Females,14,10912
Northern Ireland,N92000002,2015,Females,15,11137
Northern Ireland,N92000002,2015,Females,16,11849
Northern Ireland,N92000002,2015,Females,17,11974
Northern Ireland,N92000002,2015,Females,18,12284
Northern Ireland,N92000002,2015,Females,19,11225
Northern Ireland,N92000002,2015,Females,20,11121
Northern Ireland,N92000002,2015,Females,21,11539
Northern Ireland,N92000002,2015,Females,22,11747
Northern Ireland,N92000002,2015,Females,23,12246
Northern Ireland,N92000002,2015,Females,24,12404
Northern Ireland,N92000002,2015,Females,25,12278
Northern Ireland,N92000002,2015,Females,26,12305
Northern Ireland,N92000002,2015,Females,27,12593
Northern Ireland,N92000002,2015,Females,28,12609
Northern Ireland,N92000002,2015,Females,29,12828
Northern Ireland,N92000002,2015,Females,30,12672
Northern Ireland,N92000002,2015,Females,31,12599
Northern Ireland,N92000002,2015,Females,32,12526
Northern Ireland,N92000002,2015,Females,33,12540
Northern Ireland,N92000002,2015,Females,34,12798
Northern Ireland,N92000002,2015,Females,35,12804
Northern Ireland,N92000002,2015,Females,36,12468
Northern Ireland,N92000002,2015,Females,37,11787
Northern Ireland,N92000002,2015,Females,38,11666
Northern Ireland,N92000002,2015,Females,39,11698
Northern Ireland,N92000002,2015,Females,40,11899
Northern Ireland,N92000002,2015,Females,41,12314
Northern Ireland,N92000002,2015,Females,42,12701
Northern Ireland,N92000002,2015,Females,43,12843
Northern Ireland,N92000002,2015,Females,44,13279
Northern Ireland,N92000002,2015,Females,45,13226
Northern Ireland,N92000002,2015,Females,46,13369
Northern Ireland,N92000002,2015,Females,47,13514
Northern Ireland,N92000002,2015,Females,48,13543
Northern Ireland,N92000002,2015,Females,49,13459
Northern Ireland,N92000002,2015,Females,50,13761
Northern Ireland,N92000002,2015,Females,51,13445
Northern Ireland,N92000002,2015,Females,52,12978
Northern Ireland,N92000002,2015,Females,53,12879
Northern Ireland,N92000002,2015,Females,54,12613
Northern Ireland,N92000002,2015,Females,55,12137
Northern Ireland,N92000002,2015,Females,56,11668
Northern Ireland,N92000002,2015,Females,57,11487
Northern Ireland,N92000002,2015,Females,58,11063
Northern Ireland,N92000002,2015,Females,59,10497
Northern Ireland,N92000002,2015,Females,60,9910
Northern Ireland,N92000002,2015,Females,61,9678
Northern Ireland,N92000002,2015,Females,62,9600
Northern Ireland,N92000002,2015,Females,63,9223
Northern Ireland,N92000002,2015,Females,64,9241
Northern Ireland,N92000002,2015,Females,65,9347
Northern Ireland,N92000002,2015,Females,66,9223
Northern Ireland,N92000002,2015,Females,67,9315
Northern Ireland,N92000002,2015,Females,68,9386
Northern Ireland,N92000002,2015,Females,69,8627
Northern Ireland,N92000002,2015,Females,70,8538
Northern Ireland,N92000002,2015,Females,71,8435
Northern Ireland,N92000002,2015,Females,72,8165
Northern Ireland,N92000002,2015,Females,73,7258
Northern Ireland,N92000002,2015,Females,74,6583
Northern Ireland,N92000002,2015,Females,75,6390
Northern Ireland,N92000002,2015,Females,76,6416
Northern Ireland,N92000002,2015,Females,77,6001
Northern Ireland,N92000002,2015,Females,78,5851
Northern Ireland,N92000002,2015,Females,79,5523
Northern Ireland,N92000002,2015,Females,80,5162
Northern Ireland,N92000002,2015,Females,81,4723
Northern Ireland,N92000002,2015,Females,82,4660
Northern Ireland,N92000002,2015,Females,83,4320
Northern Ireland,N92000002,2015,Females,84,4033
Northern Ireland,N92000002,2015,Females,85,3735
Northern Ireland,N92000002,2015,Females,86,3359
Northern Ireland,N92000002,2015,Females,87,2897
Northern Ireland,N92000002,2015,Females,88,2640
Northern Ireland,N92000002,2015,Females,89,2254
Northern Ireland,N92000002,2015,Females,90,8975
Northern Ireland,N92000002,2015,Males,0,12393
Northern Ireland,N92000002,2015,Males,1,12548
Northern Ireland,N92000002,2015,Males,2,12723
Northern Ireland,N92000002,2015,Males,3,13248
Northern Ireland,N92000002,2015,Males,4,13067
Northern Ireland,N92000002,2015,Males,5,12957
Northern Ireland,N92000002,2015,Males,6,13223
Northern Ireland,N92000002,2015,Males,7,13177
Northern Ireland,N92000002,2015,Males,8,12614
Northern Ireland,N92000002,2015,Males,9,12008
Northern Ireland,N92000002,2015,Males,10,11752
Northern Ireland,N92000002,2015,Males,11,11622
Northern Ireland,N92000002,2015,Males,12,11253
Northern Ireland,N92000002,2015,Males,13,11319
Northern Ireland,N92000002,2015,Males,14,11445
Northern Ireland,N92000002,2015,Males,15,12062
Northern Ireland,N92000002,2015,Males,16,12422
Northern Ireland,N92000002,2015,Males,17,12588
Northern Ireland,N92000002,2015,Males,18,12689
Northern Ireland,N92000002,2015,Males,19,12380
Northern Ireland,N92000002,2015,Males,20,12339
Northern Ireland,N92000002,2015,Males,21,12287
Northern Ireland,N92000002,2015,Males,22,12091
Northern Ireland,N92000002,2015,Males,23,12391
Northern Ireland,N92000002,2015,Males,24,12377
Northern Ireland,N92000002,2015,Males,25,12310
Northern Ireland,N92000002,2015,Males,26,12301
Northern Ireland,N92000002,2015,Males,27,12352
Northern Ireland,N92000002,2015,Males,28,12403
Northern Ireland,N92000002,2015,Males,29,12346
Northern Ireland,N92000002,2015,Males,30,12352
Northern Ireland,N92000002,2015,Males,31,12101
Northern Ireland,N92000002,2015,Males,32,11918
Northern Ireland,N92000002,2015,Males,33,11910
Northern Ireland,N92000002,2015,Males,34,12214
Northern Ireland,N92000002,2015,Males,35,12159
Northern Ireland,N92000002,2015,Males,36,11424
Northern Ireland,N92000002,2015,Males,37,11091
Northern Ireland,N92000002,2015,Males,38,11041
Northern Ireland,N92000002,2015,Males,39,11070
Northern Ireland,N92000002,2015,Males,40,11414
Northern Ireland,N92000002,2015,Males,41,11646
Northern Ireland,N92000002,2015,Males,42,12181
Northern Ireland,N92000002,2015,Males,43,12408
Northern Ireland,N92000002,2015,Males,44,12518
Northern Ireland,N92000002,2015,Males,45,12552
Northern Ireland,N92000002,2015,Males,46,12705
Northern Ireland,N92000002,2015,Males,47,13071
Northern Ireland,N92000002,2015,Males,48,12954
Northern Ireland,N92000002,2015,Males,49,13075
Northern Ireland,N92000002,2015,Males,50,13206
Northern Ireland,N92000002,2015,Males,51,13056
Northern Ireland,N92000002,2015,Males,52,12901
Northern Ireland,N92000002,2015,Males,53,12339
Northern Ireland,N92000002,2015,Males,54,12209
Northern Ireland,N92000002,2015,Males,55,11663
Northern Ireland,N92000002,2015,Males,56,11440
Northern Ireland,N92000002,2015,Males,57,11270
Northern Ireland,N92000002,2015,Males,58,10729
Northern Ireland,N92000002,2015,Males,59,10391
Northern Ireland,N92000002,2015,Males,60,9970
Northern Ireland,N92000002,2015,Males,61,9832
Northern Ireland,N92000002,2015,Males,62,9437
Northern Ireland,N92000002,2015,Males,63,9095
Northern Ireland,N92000002,2015,Males,64,9092
Northern Ireland,N92000002,2015,Males,65,8950
Northern Ireland,N92000002,2015,Males,66,8825
Northern Ireland,N92000002,2015,Males,67,8669
Northern Ireland,N92000002,2015,Males,68,8546
Northern Ireland,N92000002,2015,Males,69,7925
Northern Ireland,N92000002,2015,Males,70,7747
Northern Ireland,N92000002,2015,Males,71,7681
Northern Ireland,N92000002,2015,Males,72,7284
Northern Ireland,N92000002,2015,Males,73,6448
Northern Ireland,N92000002,2015,Males,74,5667
Northern Ireland,N92000002,2015,Males,75,5379
Northern Ireland,N92000002,2015,Males,76,5344
Northern Ireland,N92000002,2015,Males,77,4973
Northern Ireland,N92000002,2015,Males,78,4731
Northern Ireland,N92000002,2015,Males,79,4203
Northern Ireland,N92000002,2015,Males,80,3886
Northern Ireland,N92000002,2015,Males,81,3502
Northern Ireland,N92000002,2015,Males,82,3208
Northern Ireland,N92000002,2015,Males,83,2875
Northern Ireland,N92000002,2015,Males,84,2565
Northern Ireland,N92000002,2015,Males,85,2186
Northern Ireland,N92000002,2015,Males,86,1922
Northern Ireland,N92000002,2015,Males,87,1587
Northern Ireland,N92000002,2015,Males,88,1379
Northern Ireland,N92000002,2015,Males,89,1060
